Agency,Agency_Type,Dist_Channel,Prod_Name,Claim,Duration,Destination,Net_Sales,Commission,Age
6,1,1,16,0,1,OTHERS,9.9,5.94,31
6,1,1,16,0,60,4,0,29.7,27
6,1,1,16,0,34,4,59.4,35.64,41
6,1,1,16,0,22,OTHERS,29.7,17.82,36
6,1,1,16,0,20,129,29.7,17.82,39
6,1,1,16,0,92,OTHERS,0,5.94,31
6,1,1,16,0,102,OTHERS,0,5.94,31
6,1,1,16,0,110,OTHERS,0,5.94,31
6,1,1,16,0,1,OTHERS,9.9,5.94,31
6,1,1,16,0,89,OTHERS,59.4,35.64,43
6,1,1,16,0,22,OTHERS,69.3,41.58,31
6,1,1,16,0,15,OTHERS,39.6,23.76,46
6,1,1,16,0,42,OTHERS,0,95.04,31
6,1,1,16,0,21,OTHERS,27,83.16,31
6,1,1,16,0,22,4,0,11.88,31
6,1,1,16,0,95,OTHERS,0,5.94,31
6,1,1,16,0,95,OTHERS,0,5.94,31
6,1,1,16,0,10,129,49.5,29.7,27
6,1,1,16,0,42,79,39.6,23.76,38
6,1,1,16,0,16,OTHERS,49.5,29.7,41
7,1,1,1,0,8,53,27,0,36
7,1,1,1,0,5,102,20,0,36
7,1,1,1,0,63,140,27,0,25
7,1,1,1,0,36,26,49,0,36
7,1,1,1,0,11,OTHERS,69,0,36
7,1,1,1,0,4,79,20,0,36
7,1,1,1,0,7,26,41,0,36
7,1,1,1,0,7,OTHERS,78,0,36
7,1,1,1,0,34,102,58,0,36
7,1,1,1,0,43,129,47,0,36
7,1,1,1,0,14,OTHERS,27,0,36
7,1,1,1,0,13,129,31,0,36
7,1,1,1,0,14,OTHERS,63,0,36
7,1,1,1,0,13,129,57,0,36
7,1,1,1,0,3,118,20,0,36
7,1,1,1,0,35,OTHERS,20,0,36
7,1,1,1,0,39,129,20,0,36
7,1,1,1,0,8,53,26,0,36
7,1,1,1,0,22,140,71,0,23
7,1,1,1,0,6,79,45,0,37
7,1,1,1,0,116,OTHERS,38,0,36
7,1,1,1,0,20,79,20,0,36
7,1,1,1,0,22,26,41,0,36
7,1,1,1,0,8,53,26,0,36
7,1,1,1,0,107,129,28,0,36
7,1,1,1,0,55,129,31,0,36
7,1,1,1,0,48,26,53,0,36
7,1,1,1,0,99,OTHERS,29,0,36
7,1,1,1,0,13,OTHERS,29,0,36
7,1,1,1,0,22,102,20,0,36
7,1,1,1,0,20,118,35,0,36
7,1,1,1,0,12,OTHERS,93,0,36
7,1,1,1,0,9,57,20,0,40
7,1,1,1,0,9,26,37,0,36
7,1,1,1,0,7,OTHERS,42,0,36
7,1,1,1,0,27,4,92,0,36
7,1,1,1,0,8,53,41,0,36
7,1,1,1,0,33,129,20,0,36
7,1,1,1,0,29,53,55,0,36
7,1,1,1,0,7,OTHERS,20,0,36
7,1,1,1,0,7,57,20,0,36
7,1,1,1,0,12,56,59,0,36
7,1,1,1,0,29,102,35,0,36
7,1,1,1,0,34,57,24,0,28
7,1,1,1,0,39,26,27,0,36
7,1,1,1,0,9,79,20,0,53
7,1,1,10,0,48,OTHERS,67,0,36
7,1,1,10,0,22,102,16,0,36
7,1,1,10,0,7,118,15,0,36
7,1,1,10,0,27,OTHERS,56,0,36
7,1,1,10,0,13,OTHERS,64,0,36
7,1,1,10,0,22,118,10,0,36
7,1,1,10,0,18,53,24,0,36
7,1,1,10,0,29,57,22,0,36
7,1,1,10,0,3,79,13,0,36
7,1,1,10,0,22,129,29,0,36
7,1,1,10,0,1,129,10,0,36
7,1,1,10,0,3,129,24,0,35
7,1,1,10,0,12,56,11,0,36
7,1,1,10,0,29,118,10,0,36
7,1,1,10,0,27,129,17,0,34
7,1,1,10,0,10,118,30,0,36
7,1,1,10,0,20,OTHERS,80,0,36
7,1,1,10,0,2,OTHERS,10,0,33
7,1,1,10,0,4,OTHERS,10,0,36
7,1,1,10,0,10,53,18,0,36
7,1,1,10,0,28,56,0,0,36
7,1,1,10,0,29,OTHERS,0,0,36
7,1,1,10,0,63,57,11,0,36
7,1,1,10,0,10,OTHERS,10,0,36
7,1,1,10,0,39,56,20,0,36
7,1,1,10,0,6,OTHERS,80,0,36
7,1,1,10,0,78,OTHERS,35,0,36
7,1,1,10,0,38,OTHERS,10,0,36
7,1,1,10,0,3,118,10,0,36
7,1,1,10,0,11,129,15,0,36
7,1,1,10,0,8,140,60,0,29
7,1,1,10,0,93,OTHERS,80,0,46
7,1,1,10,0,4,118,10,0,36
7,1,1,10,0,44,56,10,0,36
7,1,1,10,0,13,OTHERS,38,0,36
7,1,1,10,0,12,OTHERS,44,0,44
7,1,1,10,0,62,26,29,0,36
7,1,1,10,0,9,OTHERS,77,0,36
7,1,1,10,0,20,118,50,0,36
7,1,1,10,0,20,118,50,0,36
7,1,1,10,0,5,79,14,0,36
7,1,1,10,0,18,53,16,0,36
7,1,1,10,0,51,129,10,0,36
7,1,1,10,0,22,129,16,0,36
7,1,1,10,0,9,OTHERS,19,0,36
7,1,1,10,0,13,118,35,0,36
7,1,1,10,0,22,OTHERS,80,0,36
7,1,1,10,0,15,OTHERS,25,0,36
7,1,1,10,0,25,OTHERS,10,0,36
7,1,1,10,0,4,129,10,0,36
7,1,1,10,0,112,4,51,0,36
7,1,1,0,0,20,4,23,0,36
7,1,1,0,0,12,118,20,0,36
7,1,1,0,0,8,57,20,0,36
7,1,1,0,0,119,140,21,0,36
7,1,1,0,0,5,OTHERS,27,0,46
7,1,1,0,0,10,OTHERS,20,0,36
7,1,1,0,0,2,79,20,0,36
7,1,1,0,0,10,118,20,0,36
7,1,1,0,0,4,118,20,0,36
7,1,1,0,0,2,118,20,0,36
7,1,1,0,0,28,26,20,0,41
7,1,1,0,0,50,OTHERS,24,0,36
7,1,1,0,0,6,79,20,0,36
7,1,1,0,0,3,79,20,0,36
8,0,1,25,0,47,56,31,12.4,36
8,0,1,25,0,5,56,39,15.6,36
8,0,1,25,0,10,56,93,37.2,36
10,1,1,25,0,24,57,28,10.64,48
10,1,1,15,0,5,57,38,14.44,48
12,0,1,25,0,2,OTHERS,15,6,37
12,0,1,25,0,6,OTHERS,15,6,29
11,1,1,18,0,7,129,40,26,29
11,1,1,18,0,12,57,47,30.55,40
13,0,1,22,0,5,118,7,1.96,48
13,0,1,22,0,19,118,0.71,0.2,48
13,0,1,22,0,22,118,7.21,2.02,48
13,0,1,22,0,85,118,12.35,3.46,48
13,0,1,22,0,85,118,12.35,3.46,48
13,0,1,22,0,4,118,3.34,0.94,48
13,0,1,22,0,85,118,12.35,3.46,48
15,1,0,14,0,22,118,27,0,42
15,1,0,14,0,22,4,27,0,36
15,1,0,14,0,22,4,27,0,49
15,1,0,14,0,22,4,27,0,36
15,1,0,14,0,22,118,27,0,28
15,1,0,14,0,22,4,27,0,34
15,1,0,14,0,22,118,27,0,29
15,1,0,21,0,22,4,86,0,36
9,0,1,8,0,15,79,22,7.7,36
9,0,1,8,0,20,26,26,9.1,37
9,0,1,8,0,6,79,18,6.3,52
9,0,1,8,0,25,79,18,6.3,28
9,0,1,8,0,5,79,22,7.7,36
9,0,1,8,0,4,57,0,7.7,38
9,0,1,8,0,23,26,56,19.6,40
9,0,1,8,0,10,53,22,7.7,36
9,0,1,8,0,11,OTHERS,18,6.3,31
9,0,1,8,0,11,OTHERS,22,7.7,41
9,0,1,8,0,22,26,44,15.4,37
9,0,1,8,0,22,57,33,11.55,40
9,0,1,8,0,18,26,26,9.1,36
9,0,1,8,0,2,79,18,6.3,39
9,0,1,8,0,12,129,22,7.7,52
9,0,1,25,0,12,OTHERS,67,23.45,31
9,0,1,25,0,31,OTHERS,87,30.45,35
5,1,0,12,0,97,79,29,9.57,55
0,1,1,15,0,88,OTHERS,0,49.4,36
2,0,1,9,0,82,118,35.5,8.88,36
2,0,1,9,0,20,118,23,5.75,30
2,0,1,9,0,37,118,13.5,3.38,36
2,0,1,9,0,104,118,18,4.5,44
2,0,1,9,0,17,118,18.9,4.72,36
2,0,1,9,0,14,118,17,4.25,36
2,0,1,9,0,14,118,17,4.25,54
2,0,1,9,0,67,118,53.5,13.38,47
2,0,1,9,0,19,118,35.5,8.88,34
2,0,1,9,0,13,118,23.5,5.88,25
2,0,1,9,0,15,118,23.5,5.88,28
2,0,1,9,0,15,118,13.5,3.38,30
2,0,1,9,0,8,118,17,4.25,34
2,0,1,9,0,6,118,13.5,3.38,41
2,0,1,9,0,62,118,62,15.5,39
2,0,1,9,0,8,118,13.5,3.38,27
2,0,1,9,0,11,118,17,4.25,36
2,0,1,9,0,22,118,34.5,8.63,28
2,0,1,9,0,10,118,13.5,3.38,37
2,0,1,9,0,53,118,94,23.5,31
2,0,1,9,0,5,118,13.5,3.38,25
2,0,1,9,0,13,118,13.5,3.38,36
2,0,1,9,0,6,118,57,14.25,29
2,0,1,17,0,18,118,18.5,4.63,30
2,0,1,17,0,19,118,56.7,14.18,24
2,0,1,17,0,7,118,18.5,4.63,29
2,0,1,17,0,12,118,18.5,4.63,35
2,0,1,17,0,31,118,67,16.75,36
2,0,1,17,0,30,118,32.5,8.13,30
2,0,1,17,0,6,118,18.5,4.63,39
2,0,1,17,0,10,118,18.5,4.63,32
2,0,1,17,0,8,118,35.5,8.88,36
2,0,1,17,0,31,118,84.5,21.13,52
2,0,1,17,0,9,118,25,6.25,43
2,0,1,17,0,47,118,27,31.75,24
2,0,1,17,0,13,118,54.5,13.63,29
2,0,1,17,0,11,118,33.5,8.38,41
2,0,1,17,0,19,118,72,18,36
2,0,1,13,0,32,118,27,35.63,36
2,0,1,13,0,9,118,35.5,8.88,55
2,0,1,13,0,22,118,27,89.38,24
2,0,1,13,0,22,118,27,143.13,40
2,0,1,4,0,22,118,27,63.21,36
2,0,1,4,0,22,118,27,63.21,44
2,0,1,4,0,22,118,27,63.21,43
6,1,1,16,0,5,79,19.8,11.88,31
6,1,1,16,0,12,79,39.6,23.76,41
6,1,1,16,0,117,4,27,59.4,44
6,1,1,16,0,30,4,19.8,11.88,35
6,1,1,16,0,34,OTHERS,39.6,23.76,24
6,1,1,16,0,22,OTHERS,27,77.22,52
6,1,1,16,0,22,129,29.7,17.82,28
6,1,1,16,0,22,OTHERS,29.7,17.82,41
6,1,1,16,0,29,OTHERS,0,11.88,53
6,1,1,16,0,4,79,39.6,23.76,32
6,1,1,16,0,6,129,29.7,17.82,38
6,1,1,16,0,13,4,79.2,47.52,34
6,1,1,16,0,17,OTHERS,27,77.22,46
6,1,1,16,0,46,OTHERS,69.3,41.58,44
6,1,1,16,0,22,OTHERS,49.5,29.7,31
6,1,1,16,0,28,OTHERS,19.8,11.88,36
6,1,1,16,0,18,79,49.5,29.7,48
6,1,1,16,0,55,79,0,29.7,31
6,1,1,16,0,21,129,29.7,17.82,48
6,1,1,16,0,41,4,29.7,17.82,28
6,1,1,16,0,9,OTHERS,49.5,29.7,36
6,1,1,16,0,68,OTHERS,39.6,23.76,31
6,1,1,16,0,16,OTHERS,39.6,23.76,25
6,1,1,16,0,74,129,69.3,41.58,36
6,1,1,16,0,20,OTHERS,69.3,41.58,25
6,1,1,16,0,20,OTHERS,39.6,23.76,36
7,1,1,1,0,10,118,27,0,36
7,1,1,1,0,17,102,20,0,36
7,1,1,1,0,21,26,35,0,36
7,1,1,1,0,19,OTHERS,51,0,36
7,1,1,1,0,7,129,52,0,36
7,1,1,1,0,10,OTHERS,24,0,36
7,1,1,1,0,11,102,20,0,36
7,1,1,1,0,30,79,20,0,36
7,1,1,1,0,2,118,20,0,36
7,1,1,1,0,18,4,87,0,36
7,1,1,1,0,6,57,20,0,36
7,1,1,1,0,11,129,20,0,36
7,1,1,1,0,34,57,20,0,36
7,1,1,1,0,19,79,23,0,54
7,1,1,1,0,16,118,52,0,36
7,1,1,1,0,22,OTHERS,63,0,36
7,1,1,1,0,9,53,68,0,26
7,1,1,1,0,2,118,66,0,36
7,1,1,1,0,90,140,27,0,29
7,1,1,1,0,10,53,20,0,36
7,1,1,1,0,7,OTHERS,52,0,36
7,1,1,1,0,111,26,34,0,36
7,1,1,1,0,10,26,46,0,36
7,1,1,1,0,82,129,23,0,55
7,1,1,1,0,10,102,20,0,36
7,1,1,1,0,5,79,45,0,45
7,1,1,1,0,92,OTHERS,51,0,36
7,1,1,1,0,15,57,25,0,53
7,1,1,1,0,51,OTHERS,85,0,36
7,1,1,1,0,27,OTHERS,62,0,36
7,1,1,1,0,11,140,27,0,39
7,1,1,1,0,11,56,90,0,36
7,1,1,1,0,32,129,39,0,36
7,1,1,1,0,27,26,59,0,36
7,1,1,1,0,13,57,56,0,28
7,1,1,1,0,38,OTHERS,75,0,36
7,1,1,1,0,68,OTHERS,20,0,36
7,1,1,1,0,18,26,22,0,36
7,1,1,1,0,9,118,55,0,36
7,1,1,1,0,19,53,27,0,39
7,1,1,1,0,41,118,39,0,36
7,1,1,10,0,6,79,10,0,36
7,1,1,10,0,25,26,29,0,36
7,1,1,10,0,2,118,10,0,36
7,1,1,10,0,12,26,34,0,36
7,1,1,10,0,39,140,80,0,36
7,1,1,10,0,17,57,0,0,36
7,1,1,10,0,88,26,22,0,36
7,1,1,10,0,54,OTHERS,73,0,36
7,1,1,10,0,10,OTHERS,0,0,36
7,1,1,10,0,50,OTHERS,0,0,36
7,1,1,10,0,25,56,21,0,36
7,1,1,10,0,55,53,24,0,47
7,1,1,10,0,12,4,80,0,36
7,1,1,10,0,10,118,10,0,36
7,1,1,10,0,4,129,13,0,27
7,1,1,10,0,22,102,15,0,36
7,1,1,10,0,18,OTHERS,59,0,36
7,1,1,10,0,19,OTHERS,20,0,36
7,1,1,10,0,2,118,46,0,36
7,1,1,10,0,103,OTHERS,33,0,36
7,1,1,10,0,22,102,39,0,36
7,1,1,10,0,17,26,28,0,36
7,1,1,10,0,20,OTHERS,57,0,36
7,1,1,10,0,4,OTHERS,10,0,36
7,1,1,10,0,34,129,10,0,42
7,1,1,10,0,18,OTHERS,37,0,36
7,1,1,10,0,40,OTHERS,36,0,36
7,1,1,10,0,42,OTHERS,73,0,36
7,1,1,10,0,6,OTHERS,80,0,36
7,1,1,10,0,33,79,11,0,36
7,1,1,10,0,64,118,10,0,36
7,1,1,10,0,38,26,22,0,36
7,1,1,10,0,4,118,10,0,36
7,1,1,10,0,8,118,30,0,36
7,1,1,10,0,4,26,33,0,36
7,1,1,10,0,51,OTHERS,27,0,36
7,1,1,10,0,66,140,80,0,49
7,1,1,10,0,19,118,10,0,36
7,1,1,10,0,54,56,23,0,36
7,1,1,10,0,22,OTHERS,35,0,36
7,1,1,10,0,5,OTHERS,12,0,36
7,1,1,10,0,26,OTHERS,61,0,36
7,1,1,10,0,8,OTHERS,27,0,36
7,1,1,10,0,12,53,35,0,36
7,1,1,10,0,38,129,14,0,35
7,1,1,10,0,23,OTHERS,36,0,44
7,1,1,10,0,20,53,19,0,36
7,1,1,10,0,15,57,10,0,43
7,1,1,10,0,18,79,11,0,36
7,1,1,10,0,46,OTHERS,46,0,36
7,1,1,10,0,21,OTHERS,34,0,36
7,1,1,10,0,43,140,80,0,29
7,1,1,10,0,6,57,29,0,36
7,1,1,10,0,7,118,19,0,36
7,1,1,10,0,34,26,29,0,36
7,1,1,0,0,48,57,20,0,36
7,1,1,0,0,53,118,20,0,36
7,1,1,0,0,3,118,20,0,36
7,1,1,0,0,30,OTHERS,20,0,26
7,1,1,0,0,19,OTHERS,58,0,36
7,1,1,0,0,2,118,44,0,36
8,0,1,25,0,44,56,50,20,36
8,0,1,25,0,9,56,39,15.6,36
8,0,1,25,0,34,56,39,15.6,36
8,0,1,25,0,22,56,78,31.2,36
8,0,1,25,0,94,56,31,12.4,36
8,0,1,25,0,2,56,31,12.4,36
10,1,1,25,0,45,57,33,12.54,48
10,1,1,15,0,13,57,38,14.44,48
12,0,1,25,0,22,OTHERS,50,20,28
12,0,1,25,0,84,OTHERS,23,9.2,36
11,1,1,19,0,16,OTHERS,27,74.1,31
13,0,1,22,0,18,118,0.71,0.2,48
15,1,0,14,0,22,118,27,0,31
15,1,0,14,0,22,4,27,0,28
15,1,0,14,0,22,118,27,0,40
15,1,0,14,0,22,4,27,0,36
15,1,0,14,0,22,118,27,0,36
15,1,0,21,0,22,118,86,0,36
9,0,1,8,0,3,57,18,6.3,39
9,0,1,8,0,13,129,22,7.7,36
9,0,1,8,0,7,129,30,10.5,44
9,0,1,8,0,10,OTHERS,22,7.7,33
9,0,1,8,0,46,OTHERS,22,7.7,45
9,0,1,8,0,23,102,18,6.3,37
9,0,1,8,0,20,53,26,9.1,53
9,0,1,8,0,4,129,18,6.3,40
9,0,1,8,0,2,57,18,6.3,23
9,0,1,8,0,22,OTHERS,37,12.95,32
9,0,1,8,0,8,26,26,9.1,36
9,0,1,8,0,11,53,35,12.25,36
9,0,1,8,0,8,26,26,9.1,36
9,0,1,8,0,10,129,22,7.7,42
9,0,1,8,0,115,57,33,11.55,33
9,0,1,8,0,11,OTHERS,35,12.25,48
9,0,1,8,0,82,4,35,12.25,36
9,0,1,8,0,34,53,26,9.1,36
9,0,1,8,0,20,26,26,9.1,26
9,0,1,25,0,49,OTHERS,27,38.15,36
9,0,1,25,0,8,26,36,12.6,36
9,0,1,25,0,19,26,45,15.75,52
9,0,1,25,0,82,OTHERS,27,63.35,25
9,0,1,25,0,31,OTHERS,58,20.3,47
5,1,0,12,0,22,79,29,9.57,26
5,1,0,12,0,22,79,29,9.57,36
2,0,1,9,0,19,118,29.5,7.38,33
2,0,1,9,0,59,118,23.5,5.88,27
2,0,1,9,0,23,118,40.5,10.13,34
2,0,1,9,0,68,118,13.5,3.38,34
2,0,1,9,0,19,118,29.5,7.38,26
2,0,1,9,0,28,118,40.5,10.13,29
2,0,1,9,0,4,118,11.5,2.88,24
2,0,1,9,0,59,118,53.5,13.38,29
2,0,1,9,0,14,118,13.5,3.38,34
2,0,1,9,0,10,118,13.5,3.38,38
2,0,1,9,0,7,118,13.5,3.38,31
2,0,1,9,0,3,118,13.5,3.38,38
2,0,1,9,0,8,118,17,4.25,42
2,0,1,9,0,9,118,18,4.5,27
2,0,1,9,0,60,118,23.5,5.88,38
2,0,1,9,0,6,118,18,4.5,23
2,0,1,9,0,5,118,28.5,7.13,36
2,0,1,9,0,5,118,13.5,3.38,35
2,0,1,9,0,13,118,23.5,5.88,55
2,0,1,9,0,41,118,13.5,3.38,35
2,0,1,9,0,51,118,47,11.75,39
2,0,1,9,0,41,118,23.5,5.88,41
2,0,1,9,0,41,118,23.5,5.88,45
2,0,1,9,0,95,118,27,46.25,36
2,0,1,9,0,4,118,11.5,2.88,24
2,0,1,9,0,11,118,23.5,5.88,23
2,0,1,9,0,5,118,13.5,3.38,32
2,0,1,9,0,18,118,34.5,8.63,27
2,0,1,9,0,5,118,18,4.5,33
2,0,1,9,0,27,118,53.5,13.38,28
2,0,1,9,0,6,118,18,4.5,34
2,0,1,9,0,11,118,35.5,8.88,25
2,0,1,9,0,5,118,18,4.5,36
2,0,1,17,0,9,118,25,6.25,35
2,0,1,17,0,26,118,78.5,19.63,40
2,0,1,17,0,4,118,18.5,4.63,36
2,0,1,17,0,9,118,15,3.75,32
2,0,1,17,0,62,118,27,41.13,37
2,0,1,17,0,31,118,24.5,6.13,33
2,0,1,17,0,39,118,84.5,21.13,37
2,0,1,17,0,12,118,15,3.75,44
2,0,1,17,0,9,118,0,6.13,35
2,0,1,17,0,13,118,54.5,13.63,36
2,0,1,17,0,12,118,18.5,4.63,32
2,0,1,17,0,23,118,33.5,8.38,36
2,0,1,17,0,15,118,54.5,13.63,50
2,0,1,17,0,38,118,49.5,12.38,36
2,0,1,17,0,5,118,24.5,6.13,38
2,0,1,17,0,6,118,24.5,6.13,41
2,0,1,17,0,5,118,18.5,4.63,27
2,0,1,17,0,66,118,27,25.13,29
2,0,1,17,0,12,118,15,3.75,26
2,0,1,17,0,2,118,15,3.75,40
2,0,1,17,0,68,118,18.5,4.63,33
2,0,1,17,0,6,118,18.5,4.63,32
2,0,1,13,0,12,118,76.5,19.13,31
2,0,1,13,0,6,118,35.5,8.88,30
2,0,1,13,0,3,118,21.5,5.38,50
2,0,1,13,0,19,118,27,45.5,38
2,0,1,4,0,22,118,27,63.21,32
2,0,1,4,0,22,118,0,63.21,43
2,0,1,4,0,22,118,27,63.21,31
2,0,1,4,0,22,118,27,63.21,37
2,0,1,3,0,22,118,27,74.88,36
6,1,1,16,0,45,OTHERS,49.5,29.7,33
6,1,1,16,0,68,OTHERS,29.7,17.82,37
6,1,1,16,0,57,129,29.7,17.82,40
6,1,1,16,0,3,79,0,17.82,31
6,1,1,16,0,10,129,29.7,17.82,31
6,1,1,16,0,57,OTHERS,59.4,35.64,39
6,1,1,16,0,15,4,69.3,41.58,41
6,1,1,16,0,42,OTHERS,27,89.1,42
6,1,1,16,0,5,129,39.6,23.76,47
6,1,1,16,0,12,4,39.6,23.76,32
6,1,1,16,0,25,79,9.9,5.94,47
6,1,1,16,0,6,129,29.7,17.82,26
6,1,1,16,0,59,79,49.5,29.7,36
6,1,1,16,0,24,OTHERS,19.8,11.88,40
6,1,1,16,0,4,79,0,11.88,40
6,1,1,16,0,4,79,19.8,11.88,40
7,1,1,1,0,19,53,29,0,36
7,1,1,1,0,11,26,43,0,36
7,1,1,1,0,103,26,27,0,36
7,1,1,1,0,57,129,20,0,36
7,1,1,1,0,63,129,20,0,36
7,1,1,1,0,11,129,35,0,31
7,1,1,1,0,11,129,22,0,47
7,1,1,1,0,37,OTHERS,77,0,36
7,1,1,1,0,75,26,36,0,36
7,1,1,1,0,20,53,26,0,36
7,1,1,1,0,22,118,27,0,36
7,1,1,1,0,5,129,23,0,36
7,1,1,1,0,61,OTHERS,0,0,55
7,1,1,1,0,22,26,50,0,36
7,1,1,1,0,53,OTHERS,32,0,46
7,1,1,1,0,78,OTHERS,27,0,36
7,1,1,1,0,40,118,56,0,36
7,1,1,1,0,11,57,47,0,36
7,1,1,1,0,26,OTHERS,23,0,47
7,1,1,1,0,7,57,34,0,36
7,1,1,1,0,87,26,34,0,36
7,1,1,1,0,29,OTHERS,27,0,36
7,1,1,1,0,32,57,26,0,36
7,1,1,1,0,53,53,37,0,36
7,1,1,1,0,24,57,82,0,36
7,1,1,1,0,16,140,25,0,32
7,1,1,1,0,52,56,27,0,36
7,1,1,1,0,50,57,20,0,36
7,1,1,1,0,2,79,20,0,36
7,1,1,1,0,28,OTHERS,20,0,23
7,1,1,1,0,22,129,24,0,36
7,1,1,1,0,13,OTHERS,49,0,36
7,1,1,1,0,100,OTHERS,49,0,36
7,1,1,1,0,26,OTHERS,20,0,52
7,1,1,1,0,12,26,36,0,36
7,1,1,1,0,24,129,22,0,36
7,1,1,1,0,22,OTHERS,0,0,36
7,1,1,1,0,9,OTHERS,27,0,36
7,1,1,1,0,8,53,26,0,36
7,1,1,1,0,14,53,20,0,36
7,1,1,1,0,6,57,20,0,47
7,1,1,1,0,37,118,20,0,36
7,1,1,10,0,11,57,11,0,36
7,1,1,10,0,7,57,19,0,36
7,1,1,10,0,71,129,12,0,36
7,1,1,10,0,1,53,10,0,36
7,1,1,10,0,9,OTHERS,11,0,36
7,1,1,10,0,20,OTHERS,11,0,36
7,1,1,10,0,26,OTHERS,10,0,36
7,1,1,10,0,19,OTHERS,67,0,36
7,1,1,10,0,55,OTHERS,29,0,36
7,1,1,10,0,9,129,10,0,29
7,1,1,10,0,68,118,10,0,36
7,1,1,10,0,32,118,10,0,36
7,1,1,10,0,28,53,52,0,29
7,1,1,10,0,11,102,10,0,36
7,1,1,10,0,9,129,35,0,55
7,1,1,10,0,18,OTHERS,48,0,36
7,1,1,10,0,12,OTHERS,10,0,30
7,1,1,10,0,5,79,26,0,36
7,1,1,10,0,91,OTHERS,10,0,37
7,1,1,10,0,95,79,10,0,36
7,1,1,10,0,13,26,26,0,36
7,1,1,10,0,9,OTHERS,23,0,36
7,1,1,10,0,46,OTHERS,10,0,42
7,1,1,10,0,6,OTHERS,22,0,36
7,1,1,10,0,8,79,10,0,40
7,1,1,10,0,15,140,19,0,32
7,1,1,10,0,21,57,19,0,36
7,1,1,10,0,37,OTHERS,12,0,24
7,1,1,10,0,11,26,29,0,36
7,1,1,10,0,59,102,10,0,36
7,1,1,10,0,54,OTHERS,17,0,35
7,1,1,10,0,9,102,33,0,36
7,1,1,0,0,25,53,56,0,36
7,1,1,0,0,28,26,26,0,36
7,1,1,0,0,3,118,56,0,36
7,1,1,0,0,3,57,83,0,36
7,1,1,0,0,2,118,31,0,36
7,1,1,0,0,4,OTHERS,20,0,36
7,1,1,0,0,22,56,20,0,33
7,1,1,0,0,2,79,20,0,36
7,1,1,0,0,3,118,20,0,36
7,1,1,0,0,65,140,27,0,45
7,1,1,0,0,4,118,20,0,36
8,0,1,25,0,2,56,31,12.4,36
8,0,1,25,0,10,56,39,15.6,36
8,0,1,25,0,9,56,31,12.4,36
10,1,1,25,0,42,57,48,18.24,48
12,0,1,25,0,4,OTHERS,15,6,26
12,0,1,25,0,2,OTHERS,15,6,40
12,0,1,25,0,61,OTHERS,15,6,45
11,1,1,18,0,39,OTHERS,76,49.4,31
13,0,1,22,0,10,118,0.88,0.25,48
13,0,1,22,0,13,118,11.74,3.29,48
13,0,1,22,0,39,118,1.35,0.38,48
15,1,0,14,0,22,118,27,0,36
15,1,0,14,0,22,118,27,0,36
15,1,0,14,0,22,4,27,0,36
15,1,0,14,0,22,118,27,0,37
15,1,0,21,0,22,118,86,0,36
9,0,1,8,0,21,53,26,9.1,50
9,0,1,8,0,18,129,22,7.7,36
9,0,1,8,0,61,OTHERS,40,14,37
9,0,1,8,0,8,79,18,6.3,41
9,0,1,8,0,5,OTHERS,18,6.3,40
9,0,1,8,0,10,OTHERS,22,7.7,36
9,0,1,8,0,17,26,26,9.1,43
9,0,1,8,0,17,OTHERS,22,7.7,44
9,0,1,8,0,43,26,50,17.5,37
9,0,1,8,0,42,OTHERS,35,12.25,43
9,0,1,8,0,7,102,18,6.3,36
9,0,1,8,0,6,79,18,6.3,38
9,0,1,8,0,50,102,18,6.3,41
9,0,1,8,0,10,OTHERS,35,12.25,36
9,0,1,8,0,22,26,40,14,36
9,0,1,8,0,27,129,22,7.7,36
9,0,1,8,0,46,57,22,7.7,35
9,0,1,8,0,7,129,18,6.3,38
9,0,1,25,0,107,OTHERS,83,29.05,51
9,0,1,25,0,38,OTHERS,27,72.8,36
9,0,1,25,0,27,OTHERS,45,15.75,46
9,0,1,25,0,11,53,36,12.6,36
0,1,1,25,0,38,OTHERS,27,55.48,36
2,0,1,9,0,13,118,47,11.75,28
2,0,1,9,0,4,118,18,4.5,40
2,0,1,9,0,31,118,18,4.5,53
2,0,1,9,0,29,118,17,4.25,32
2,0,1,9,0,103,118,89,22.25,28
2,0,1,9,0,18,118,29.5,7.38,23
2,0,1,9,0,39,118,23.5,5.88,52
2,0,1,9,0,5,118,13.5,3.38,36
2,0,1,9,0,39,118,93.6,23.4,41
2,0,1,9,0,3,118,11.5,2.88,42
2,0,1,9,0,58,118,53.5,13.38,32
2,0,1,9,0,19,118,62,15.5,38
2,0,1,9,0,4,118,13.5,3.38,27
2,0,1,9,0,18,118,53.5,13.38,32
2,0,1,9,0,13,118,29.5,7.38,29
2,0,1,9,0,17,118,53.5,13.38,33
2,0,1,9,0,9,118,35.5,8.88,39
2,0,1,9,0,17,118,29.5,7.38,37
2,0,1,9,0,31,118,13.5,3.38,23
2,0,1,9,0,2,118,15,3.75,33
2,0,1,9,0,103,118,29.5,7.38,28
2,0,1,9,0,34,118,15,3.75,48
2,0,1,9,0,64,118,27,31.25,30
2,0,1,9,0,6,118,13.5,3.38,41
2,0,1,9,0,3,118,11.5,2.88,36
2,0,1,17,0,19,118,72,18,29
2,0,1,17,0,5,118,18.5,4.63,35
2,0,1,17,0,7,118,15,3.75,36
